0.7649
0.8005
0.9081
0.952
0.6478
0.895
-0.4147
0.1168
-0.1908
0.9571
0.7977
0.914
0.7555
0.7729
0.6662
0.9064
0.8014
0.8669
0.7501
0.284
0.6105
0.7
0.4578
0.8911
0.8767
0.7852
-0.1675
-0.1663
0.8704
0.5115
0.784
0.5525
0.8612
0.7106
0.909
0.6723
0.2699
-0.2161
0.5474
0.7234
0.7644
0.7773
0.2379
0.09853
0.7398
0.8075
-0.08571
0.7327
0.3811
-0.1553
0.7909
0.5223
0.715
-0.1942
0.09297
0.9607
-0.01046
0.6976
0.7934
0.7695
0.9271
0.8217
-0.01259
0.3998
0.6343
0.5305
0.3292
0.7211
0.345
0.9063
0.5697
0.7583
0.319
0.8009
0.5822
0.4952
0.3743
-0.4544
0.4527
0.7187
0.787
0.6245
-0.3285
-0.1402
0.737
0.626
0.8326
0.2925
0.545
0.9408
0.5419
0.9357
0.3239
0.6412
0.5682
0.7084
0.5274
0.4523
0.007839
0.2377
0.3017
0.5339
0.9724
0.5672
0.4413
0.5555
0.8262
0.8264
0.9843
0.783
0.7369
0.4405
0.8187
0.1611
0.9032
0.8869
0.5157
-0.3168
0.629
0.8638
-0.1394
-0.195
0.4621
0.9869
0.1931
0.5586
0.6664
0.7634
0.8124
0.9351
0.8951
0.3318
0.5513
0.5286
0.8017
0.4287
0.776
0.5091
0.6411
0.09955
0.6746
0.8534
0.8698
0.7039
0.8679
0.8082
0.9578
0.725
0.7313
0.9701
0.8367
0.2249
0.8523
0.9796
0.9889
0.6048
0.7937
0.8285
0.955
0.9233
0.9086
0.5722
0.5228
0.842
0.9574
0.9181
0.3637
0.847
0.8622
0.8982
0.6209
0.09371
0.3938
0.8479
0.5696
0.5569
0.2508
0.2375
0.8498
0.9586
0.4992
0.9498
0.6588
0.8187
0.8743
0.8577
0.9047
0.8669
0.3537
0.8029
0.6264
0.6883
0.7236
0.8575
0.784
0.8458
0.728
0.9126
0.2846
0.4731
0.662
0.6709
0.9134
0.4709
0.12
0.4466
0.5154
-0.0005873
0.6514
0.2191
0.6344
0.1959
0.4405
-0.4171
-0.5984
0.1546
-0.1163
0.2589
-0.5253
-0.2087
